"County","SiteName","Grade","# Documentation Required (Adjusted Enrollment)","# Vaccinated DTaP/Tdap","% Vaccinated DTaP/Tdap","# Vaccinated Polio","% Vaccinated Polio","# Vaccinated Varicella","% Vaccinated Varicella","# Vaccinated MMR1","% Vaccinated Mumps/Rubella","# Vaccinated Measles","% Vaccinated Measles","# Vaccinated HepB","% Vaccinated HepB","# Requiring HepA","# Vaccinated HepA","% Vaccinated HepA","# with all vaccines required","% with all vaccines required","# Nonmedical Exemptions Any Vaccines","% Nonmedical Exemptions Any Vaccines","# Exemption DTaP/Tdap","% Exemption DTaP/Tdap","# Exemption Polio","% Exemption Polio","# Exemption Varicella","% Exemption Varicella","# Exemption Measles","% Exemption Measles","# Exemption Mumps","% Exemption Mumps","# Exemption Rubella","% Exemption Rubella","# Exemption HepB","% Exemption HepB","# Exemption HepA","% Exemption HepA","# Nonmedical Exemptions All Vaccines","% Nonmedical Exemptions All Vaccines","# No Record","% No Record","# w/ Medical Exemption(s)","% w/ Medical Exemption(s)","# Not Counted","site","lon","lat"
"Jackson","TALENT ELEMENTARY","FULL SCHOOL GRADES K-12","453",399,0.880794701986755,400,0.883002207505519,402,0.887417218543046,397,0.876379690949227,397,0.876379690949227,399,0.880794701986755,"453",399,0.880794701986755,388,0.856512141280353,57,0.125827814569536,53,0.116997792494481,52,0.114790286975717,50,0.11037527593819,55,0.121412803532009,55,0.121412803532009,55,0.121412803532009,53,0.116997792494481,53,0.116997792494481,40,0.0883002207505519,0,0,1,0.0022075055187638,0,"TALENT ELEMENTARY, Jackson County, OR",-122.7916754,42.2405893
"Jackson","TALENT MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","588",566,0.962585034013605,568,0.965986394557823,572,0.972789115646258,570,0.969387755102041,570,0.969387755102041,572,0.972789115646258,"588",571,0.97108843537415,561,0.954081632653061,27,0.0459183673469388,22,0.0374149659863946,20,0.0340136054421769,16,0.0272108843537415,18,0.0306122448979592,18,0.0306122448979592,18,0.0306122448979592,16,0.0272108843537415,17,0.0289115646258503,11,0.0187074829931973,0,0,0,0,0,"TALENT MIDDLE SCHOOL, Jackson County, OR",-122.7940151,42.2400104
"Jackson","Upper Rogue Center for Ed. Opp (URCEO)","FULL SCHOOL GRADES K-12","68",66,0.970588235294118,66,0.970588235294118,67,0.985294117647059,68,1,68,1,68,1,"13",13,1,65,0.955882352941177,2,0.0294117647058824,2,0.0294117647058824,0,0,1,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Upper Rogue Center for Ed. Opp (URCEO), Jackson County, OR",-122.804306,42.47167
"Jackson","Valley School of Southern Oregon","FULL SCHOOL GRADES K-12","118",99,0.838983050847458,103,0.872881355932203,106,0.898305084745763,106,0.898305084745763,103,0.872881355932203,104,0.88135593220339,"118",110,0.932203389830508,97,0.822033898305085,20,0.169491525423729,19,0.161016949152542,15,0.127118644067797,12,0.101694915254237,15,0.127118644067797,12,0.101694915254237,12,0.101694915254237,14,0.11864406779661,8,0.0677966101694915,5,0.0423728813559322,0,0,0,0,0,"Valley School of Southern Oregon, Jackson County, OR",-122.843595,42.335982
"Jackson","WALKER ELEMENTARY","FULL SCHOOL GRADES K-12","335",269,0.802985074626866,263,0.785074626865672,270,0.805970149253731,277,0.826865671641791,270,0.805970149253731,263,0.785074626865672,"335",260,0.776119402985075,249,0.743283582089552,82,0.244776119402985,60,0.17910447761194,69,0.205970149253731,64,0.191044776119403,63,0.188059701492537,57,0.170149253731343,57,0.170149253731343,69,0.205970149253731,71,0.211940298507463,50,0.149253731343284,0,0,2,0.00597014925373134,0,"WALKER ELEMENTARY, Jackson County, OR",-122.6870393,42.1887267
"Jackson","WASHINGTON ELEMENTARY","FULL SCHOOL GRADES K-12","373",361,0.967828418230563,362,0.970509383378016,364,0.975871313672922,363,0.973190348525469,361,0.967828418230563,363,0.973190348525469,"373",361,0.967828418230563,357,0.957104557640751,9,0.0241286863270777,9,0.0241286863270777,9,0.0241286863270777,9,0.0241286863270777,9,0.0241286863270777,9,0.0241286863270777,9,0.0241286863270777,9,0.0241286863270777,9,0.0241286863270777,9,0.0241286863270777,0,0,1,0.00268096514745308,0,"WASHINGTON ELEMENTARY, Jackson County, OR",-122.8831006,42.3169937
"Jackson","WHITE MOUNTAIN MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","342",335,0.97953216374269,339,0.991228070175439,341,0.997076023391813,341,0.997076023391813,340,0.994152046783626,342,1,"342",336,0.982456140350877,333,0.973684210526316,6,0.0175438596491228,6,0.0175438596491228,2,0.00584795321637427,1,0.00292397660818713,2,0.00584795321637427,1,0.00292397660818713,1,0.00292397660818713,0,0,3,0.0087719298245614,0,0,0,0,0,0,0,"WHITE MOUNTAIN MIDDLE SCHOOL, Jackson County, OR",-122.8280782,42.4379307
"Jackson","Willow Wind Community Learning Center","FULL SCHOOL GRADES K-12","193",124,0.642487046632124,106,0.549222797927461,132,0.683937823834197,132,0.683937823834197,113,0.585492227979275,102,0.528497409326425,"193",102,0.528497409326425,84,0.435233160621762,107,0.55440414507772,68,0.352331606217617,86,0.44559585492228,60,0.310880829015544,77,0.398963730569948,60,0.310880829015544,60,0.310880829015544,90,0.466321243523316,89,0.461139896373057,44,0.227979274611399,0,0,1,0.00518134715025907,0,"Willow Wind Community Learning Center, Jackson County, OR",-122.6902513,42.1980713
"Jackson","WILSON ELEMENTARY","FULL SCHOOL GRADES K-12","508",482,0.948818897637795,481,0.946850393700787,484,0.952755905511811,488,0.960629921259842,484,0.952755905511811,487,0.958661417322835,"508",478,0.940944881889764,467,0.919291338582677,32,0.062992125984252,26,0.0511811023622047,26,0.0511811023622047,23,0.0452755905511811,24,0.047244094488189,20,0.0393700787401575,20,0.0393700787401575,20,0.0393700787401575,23,0.0452755905511811,18,0.0354330708661417,0,0,2,0.00393700787401575,0,"WILSON ELEMENTARY, Jackson County, OR",-122.8666371,42.3454951
"Jefferson","Ashwood Elementary","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ashwood Elementary, Jefferson County, OR",-120.7561827,44.7355309
"Jefferson","Big Muddy School","FULL SCHOOL GRADES K-12","17",16,0.941176470588235,17,1,17,1,17,1,17,1,17,1,"17",15,0.882352941176471,15,0.882352941176471,2,0.117647058823529,1,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,2,0.117647058823529,0,0,0,0,0,0,0,"Big Muddy School, Jefferson County, OR",-120.4839894,44.8336622
"Jefferson","Black Butte School","FULL SCHOOL GRADES K-12","28",22,0.785714285714286,22,0.785714285714286,22,0.785714285714286,22,0.785714285714286,22,0.785714285714286,22,0.785714285714286,"28",22,0.785714285714286,22,0.785714285714286,6,0.214285714285714,6,0.214285714285714,6,0.214285714285714,6,0.214285714285714,6,0.214285714285714,6,0.214285714285714,6,0.214285714285714,6,0.214285714285714,6,0.214285714285714,6,0.214285714285714,0,0,0,0,0,"Black Butte School, Jefferson County, OR",-121.6491152,44.4597229
"Jefferson","Buff Elementary","FULL SCHOOL GRADES K-12","321",319,0.993769470404984,319,0.993769470404984,320,0.996884735202492,320,0.996884735202492,320,0.996884735202492,319,0.993769470404984,"321",318,0.990654205607477,317,0.987538940809969,2,0.00623052959501558,1,0.00311526479750779,1,0.00311526479750779,1,0.00311526479750779,1,0.00311526479750779,1,0.00311526479750779,1,0.00311526479750779,1,0.00311526479750779,2,0.00623052959501558,1,0.00311526479750779,0,0,0,0,0,"Buff Elementary, Jefferson County, OR",-121.1218696,44.6283577
"Jefferson","Culver Elementary School","FULL SCHOOL GRADES K-12","308",295,0.957792207792208,295,0.957792207792208,298,0.967532467532468,300,0.974025974025974,295,0.957792207792208,302,0.980519480519481,"308",292,0.948051948051948,290,0.941558441558442,14,0.0454545454545455,13,0.0422077922077922,13,0.0422077922077922,10,0.0324675324675325,13,0.0422077922077922,7,0.0227272727272727,7,0.0227272727272727,6,0.0194805194805195,13,0.0422077922077922,5,0.0162337662337662,0,0,0,0,0,"Culver Elementary School, Jefferson County, OR",-121.2124407,44.5231559
"Jefferson","Culver High School","FULL SCHOOL GRADES K-12","202",194,0.96039603960396,197,0.975247524752475,199,0.985148514851485,199,0.985148514851485,196,0.97029702970297,199,0.985148514851485,"105",102,0.971428571428571,193,0.955445544554455,7,0.0346534653465347,7,0.0346534653465347,4,0.0198019801980198,3,0.0148514851485149,4,0.0198019801980198,3,0.0148514851485149,3,0.0148514851485149,3,0.0148514851485149,1,0.00952380952380952,3,0.0148514851485149,0,0,0,0,0,"Culver High School, Jefferson County, OR",-121.2121253,44.5220362
"Jefferson","Culver Middle School","FULL SCHOOL GRADES K-12","172",167,0.970930232558139,169,0.982558139534884,170,0.988372093023256,170,0.988372093023256,168,0.976744186046512,170,0.988372093023256,"172",168,0.976744186046512,167,0.970930232558139,5,0.0290697674418605,5,0.0290697674418605,3,0.0174418604651163,2,0.0116279069767442,4,0.0232558139534884,2,0.0116279069767442,2,0.0116279069767442,2,0.0116279069767442,4,0.0232558139534884,2,0.0116279069767442,0,0,0,0,0,"Culver Middle School, Jefferson County, OR",-121.2121253,44.5220362
"Jefferson","Jefferson County Middle School","FULL SCHOOL GRADES K-12","472",463,0.980932203389831,464,0.983050847457627,467,0.989406779661017,471,0.997881355932203,467,0.989406779661017,468,0.991525423728814,"472",466,0.98728813559322,459,0.972457627118644,9,0.0190677966101695,7,0.0148305084745763,7,0.0148305084745763,5,0.0105932203389831,5,0.0105932203389831,1,0.00211864406779661,1,0.00211864406779661,3,0.00635593220338983,4,0.00847457627118644,1,0.00211864406779661,0,0,0,0,0,"Jefferson County Middle School, Jefferson County, OR",-121.1057175,44.6342535
"Jefferson","Madras Christian School","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madras Christian School, Jefferson County, OR",-121.1281416,44.627644
"Jefferson","Madras Elementary","FULL SCHOOL GRADES K-12","405",395,0.975308641975309,396,0.977777777777778,397,0.980246913580247,398,0.982716049382716,396,0.977777777777778,399,0.985185185185185,"405",397,0.980246913580247,395,0.975308641975309,10,0.0246913580246914,10,0.0246913580246914,9,0.0222222222222222,8,0.0197530864197531,9,0.0222222222222222,7,0.0172839506172839,7,0.0172839506172839,6,0.0148148148148148,8,0.0197530864197531,6,0.0148148148148148,0,0,0,0,0,"Madras Elementary, Jefferson County, OR",-121.1236218,44.6300029
"Jefferson","Madras High School","FULL SCHOOL GRADES K-12","625",609,0.9744,612,0.9792,617,0.9872,617,0.9872,613,0.9808,614,0.9824,"347",340,0.979827089337176,603,0.9648,19,0.0304,15,0.024,13,0.0208,8,0.0128,11,0.0176,8,0.0128,8,0.0128,10,0.016,7,0.0201729106628242,6,0.0096,0,0,1,0.0016,0,"Madras High School, Jefferson County, OR",-121.1229741,44.6303527
"Jefferson","Metolius Elementary School","FULL SCHOOL GRADES K-12","306",297,0.970588235294118,296,0.967320261437909,297,0.970588235294118,299,0.977124183006536,298,0.973856209150327,297,0.970588235294118,"306",297,0.970588235294118,294,0.96078431372549,11,0.0359477124183007,8,0.0261437908496732,8,0.0261437908496732,8,0.0261437908496732,7,0.0228758169934641,6,0.0196078431372549,6,0.0196078431372549,8,0.0261437908496732,7,0.0228758169934641,6,0.0196078431372549,1,0.00326797385620915,0,0,0,"Metolius Elementary School, Jefferson County, OR",-121.1725344,44.58786
"Jefferson","Warm Springs Academy","FULL SCHOOL GRADES K-12","631",631,1,631,1,631,1,631,1,631,1,631,1,"631",631,1,631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Warm Springs Academy, Jefferson County, OR",-121.2566099,44.7579994
"Josephine","Allen Dale Elementary School","FULL SCHOOL GRADES K-12","492",463,0.941056910569106,467,0.949186991869919,470,0.955284552845528,462,0.939024390243902,462,0.939024390243902,468,0.951219512195122,"492",464,0.943089430894309,456,0.926829268292683,34,0.0691056910569106,29,0.0589430894308943,25,0.0508130081300813,22,0.0447154471544715,30,0.0609756097560976,30,0.0609756097560976,30,0.0609756097560976,24,0.0487804878048781,26,0.0528455284552846,17,0.0345528455284553,0,0,0,0,0,"Allen Dale Elementary School, Josephine County, OR",-123.3485286,42.4105865
"Josephine","APPLEGATE ELEMENTARY","FULL SCHOOL GRADES K-12","100",71,0.71,73,0.73,77,0.77,77,0.77,73,0.73,76,0.76,"100",77,0.77,71,0.71,29,0.29,29,0.29,27,0.27,23,0.23,27,0.27,23,0.23,23,0.23,24,0.24,23,0.23,23,0.23,0,0,0,0,0,"APPLEGATE ELEMENTARY, Josephine County, OR",-123.153396,42.254531
"Josephine","Brighton Academy","FULL SCHOOL GRADES K-12","101",80,0.792079207920792,83,0.821782178217822,83,0.821782178217822,81,0.801980198019802,81,0.801980198019802,83,0.821782178217822,"93",74,0.795698924731183,78,0.772277227722772,23,0.227722772277228,21,0.207920792079208,18,0.178217821782178,18,0.178217821782178,20,0.198019801980198,20,0.198019801980198,20,0.198019801980198,18,0.178217821782178,20,0.21505376344086,18,0.178217821782178,0,0,0,0,0,"Brighton Academy, Josephine County, OR",-123.3197824,42.4494705
"Josephine","Busy Bee Child Care","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Busy Bee Child Care, Josephine County, OR",-123.4568737,42.3447572
"Josephine","Community Christian Academy","FULL SCHOOL GRADES K-12","29",26,0.896551724137931,26,0.896551724137931,27,0.931034482758621,27,0.931034482758621,27,0.931034482758621,26,0.896551724137931,"29",26,0.896551724137931,26,0.896551724137931,3,0.103448275862069,3,0.103448275862069,3,0.103448275862069,2,0.0689655172413793,2,0.0689655172413793,2,0.0689655172413793,2,0.0689655172413793,3,0.103448275862069,2,0.0689655172413793,2,0.0689655172413793,0,0,0,0,0,"Community Christian Academy, Josephine County, OR",-123.6447792,42.1668897
"Josephine","Dome School","FULL SCHOOL GRADES K-12","47",17,0.361702127659574,17,0.361702127659574,20,0.425531914893617,20,0.425531914893617,20,0.425531914893617,19,0.404255319148936,"47",17,0.361702127659574,13,0.276595744680851,34,0.723404255319149,30,0.638297872340426,30,0.638297872340426,27,0.574468085106383,27,0.574468085106383,27,0.574468085106383,27,0.574468085106383,18,0.382978723404255,29,0.617021276595745,18,0.382978723404255,0,0,0,0,0,"Dome School, Josephine County, OR",-123.616656,42.049869
"Josephine","Evergreen Elementary","FULL SCHOOL GRADES K-12","371",302,0.814016172506739,306,0.824797843665768,324,0.873315363881402,324,0.873315363881402,308,0.830188679245283,322,0.867924528301887,"371",319,0.859838274932615,296,0.797843665768194,68,0.183288409703504,64,0.172506738544474,63,0.169811320754717,47,0.126684636118598,61,0.164420485175202,47,0.126684636118598,47,0.126684636118598,49,0.132075471698113,52,0.140161725067385,43,0.115902964959569,0,0,0,0,0,"Evergreen Elementary, Josephine County, OR",-123.6525714,42.1699203
"Josephine","FLEMING MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","400",369,0.9225,378,0.945,386,0.965,387,0.9675,378,0.945,385,0.9625,"400",385,0.9625,364,0.91,34,0.085,30,0.075,22,0.055,14,0.035,22,0.055,12,0.03,12,0.03,15,0.0375,15,0.0375,12,0.03,0,0,0,0,0,"FLEMING MIDDLE SCHOOL, Josephine County, OR",-123.3740256,42.5071106
"Josephine","Fort Vannoy","FULL SCHOOL GRADES K-12","236",221,0.936440677966102,221,0.936440677966102,223,0.944915254237288,226,0.957627118644068,224,0.949152542372881,220,0.932203389830508,"236",224,0.949152542372881,216,0.915254237288136,19,0.0805084745762712,14,0.0593220338983051,14,0.0593220338983051,13,0.0550847457627119,12,0.0508474576271186,10,0.0423728813559322,10,0.0423728813559322,15,0.0635593220338983,12,0.0508474576271186,9,0.038135593220339,0,0,0,0,0,"Fort Vannoy, Josephine County, OR",-123.42605,42.4374141
"Josephine","FRUITDALE ELEMENTARY","FULL SCHOOL GRADES K-12","383",361,0.942558746736292,360,0.939947780678851,368,0.960835509138381,369,0.963446475195822,359,0.93733681462141,365,0.953002610966057,"383",369,0.963446475195822,355,0.926892950391645,25,0.0652741514360313,20,0.0522193211488251,20,0.0522193211488251,14,0.0365535248041775,22,0.0574412532637076,13,0.0339425587467363,13,0.0339425587467363,16,0.0417754569190601,14,0.0365535248041775,12,0.031331592689295,0,0,0,0,0,"FRUITDALE ELEMENTARY, Josephine County, OR",-123.3116092,42.4204247
"Josephine","Grants Pass Adventist School","FULL SCHOOL GRADES K-12","45",32,0.711111111111111,32,0.711111111111111,35,0.777777777777778,32,0.711111111111111,32,0.711111111111111,34,0.755555555555556,"45",33,0.733333333333333,32,0.711111111111111,13,0.288888888888889,13,0.288888888888889,13,0.288888888888889,10,0.222222222222222,13,0.288888888888889,13,0.288888888888889,13,0.288888888888889,11,0.244444444444444,12,0.266666666666667,10,0.222222222222222,0,0,0,0,0,"Grants Pass Adventist School, Josephine County, OR",-123.331744,42.466504
"Josephine","Grants Pass High School","FULL SCHOOL GRADES K-12","1828",1701,0.930525164113786,1723,0.942560175054705,1727,0.944748358862144,1731,0.946936542669584,1726,0.944201312910284,1732,0.947483588621444,"943",788,0.835630965005302,1683,0.920678336980306,117,0.0640043763676149,112,0.0612691466083151,91,0.049781181619256,84,0.0459518599562363,89,0.0486870897155361,87,0.0475929978118162,86,0.0470459518599562,84,0.0459518599562363,88,0.0933191940615058,84,0.0459518599562363,0,0,2,0.00109409190371991,0,"Grants Pass High School, Josephine County, OR",-123.3190852,42.4440831
"Josephine","Hidden Valley High","FULL SCHOOL GRADES K-12","556",495,0.890287769784173,512,0.920863309352518,521,0.93705035971223,522,0.938848920863309,513,0.922661870503597,517,0.929856115107914,"295",275,0.932203389830508,493,0.886690647482014,62,0.111510791366906,60,0.107913669064748,44,0.079136690647482,35,0.0629496402877698,43,0.0773381294964029,34,0.0611510791366906,34,0.0611510791366906,39,0.0701438848920863,19,0.0644067796610169,32,0.0575539568345324,0,0,0,0,0,"Hidden Valley High, Josephine County, OR",-123.3369846,42.3257105
"Josephine","Highland Elementary School","FULL SCHOOL GRADES K-12","481",449,0.933471933471933,450,0.935550935550936,448,0.931392931392931,451,0.937629937629938,450,0.935550935550936,449,0.933471933471933,"481",450,0.935550935550936,448,0.931392931392931,33,0.0686070686070686,32,0.0665280665280665,31,0.0644490644490645,32,0.0665280665280665,31,0.0644490644490645,30,0.0623700623700624,30,0.0623700623700624,32,0.0665280665280665,31,0.0644490644490645,30,0.0623700623700624,0,0,0,0,0,"Highland Elementary School, Josephine County, OR",-123.3317903,42.460538
"Josephine","Illinois Valley High","FULL SCHOOL GRADES K-12","304",263,0.865131578947368,276,0.907894736842105,284,0.934210526315789,287,0.944078947368421,278,0.914473684210526,277,0.911184210526316,"146",132,0.904109589041096,260,0.855263157894737,41,0.134868421052632,40,0.131578947368421,27,0.0888157894736842,20,0.0657894736842105,26,0.0855263157894737,17,0.0559210526315789,17,0.0559210526315789,26,0.0855263157894737,14,0.0958904109589041,17,0.0559210526315789,0,0,0,0,0,"Illinois Valley High, Josephine County, OR",-123.6330195,42.1674999
"Josephine","Lincoln Elementary","FULL SCHOOL GRADES K-12","434",403,0.928571428571429,403,0.928571428571429,404,0.930875576036866,407,0.93778801843318,404,0.930875576036866,406,0.935483870967742,"434",400,0.921658986175115,395,0.910138248847926,33,0.076036866359447,29,0.0668202764976959,29,0.0668202764976959,27,0.0622119815668203,30,0.0691244239631336,30,0.0691244239631336,30,0.0691244239631336,28,0.0645161290322581,29,0.0668202764976959,27,0.0622119815668203,0,0,0,0,0,"Lincoln Elementary, Josephine County, OR",-123.3137971,42.449623
"Josephine","Lincoln Savage Middle","FULL SCHOOL GRADES K-12","392",365,0.931122448979592,372,0.948979591836735,378,0.964285714285714,377,0.961734693877551,371,0.946428571428571,375,0.956632653061224,"392",376,0.959183673469388,360,0.918367346938776,30,0.076530612244898,25,0.0637755102040816,19,0.048469387755102,14,0.0357142857142857,20,0.0510204081632653,15,0.038265306122449,15,0.038265306122449,16,0.0408163265306122,16,0.0408163265306122,14,0.0357142857142857,0,0,0,0,0,"Lincoln Savage Middle, Josephine County, OR",-123.3348014,42.3482298
"Josephine","Lorna Byrne Middle","FULL SCHOOL GRADES K-12","309",265,0.857605177993528,271,0.877022653721683,277,0.896440129449838,280,0.906148867313916,272,0.880258899676375,278,0.899676375404531,"309",275,0.889967637540453,256,0.828478964401295,51,0.16504854368932,44,0.142394822006472,37,0.119741100323625,32,0.103559870550162,37,0.119741100323625,29,0.0938511326860841,29,0.0938511326860841,30,0.0970873786407767,34,0.110032362459547,27,0.087378640776699,0,0,0,0,0,"Lorna Byrne Middle, Josephine County, OR",-123.642481,42.16736
"Josephine","Madrona Elementary","FULL SCHOOL GRADES K-12","334",293,0.877245508982036,291,0.87125748502994,296,0.88622754491018,298,0.892215568862275,293,0.877245508982036,297,0.889221556886228,"334",295,0.883233532934132,287,0.859281437125748,47,0.140718562874251,41,0.122754491017964,43,0.12874251497006,38,0.11377245508982,41,0.122754491017964,36,0.107784431137725,36,0.107784431137725,37,0.110778443113772,39,0.116766467065868,33,0.0988023952095808,0,0,0,0,0,"Madrona Elementary, Josephine County, OR",-123.3624105,42.3623535
