"datetime","state","location","aqi"
2019-07-04 09:00:05,"Washington","Clarkston","33"
2019-07-04 09:00:05,"Washington","Colville","18"
2019-07-04 09:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-04 09:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","18"
2019-07-04 09:00:05,"Washington","Darrington","19"
2019-07-04 09:00:05,"Washington","Ellensburg","28"
2019-07-04 09:00:05,"Washington","Everett-Marysville-Lynnwood","4"
2019-07-04 09:00:05,"Washington","Inchelium",""
2019-07-04 09:00:05,"Washington","Kennewick","19"
2019-07-04 09:00:05,"Washington","Leavenworth","16"
2019-07-04 09:00:05,"Washington","Longview","10"
2019-07-04 09:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
2019-07-04 09:00:05,"Washington","Maple Falls","12"
2019-07-04 09:00:05,"Washington","Moses Lake","16"
2019-07-04 09:00:05,"Washington","Mount Vernon","5"
2019-07-04 09:00:05,"Washington","Mt. Rainier",""
2019-07-04 09:00:05,"Washington","Naches",""
2019-07-04 09:00:05,"Washington","Nespelem","11"
2019-07-04 09:00:05,"Washington","Oak Harbor","4"
2019-07-04 09:00:05,"Washington","Olympia-Lacey-Tumwater","13"
2019-07-04 09:00:05,"Washington","Omak","19"
2019-07-04 09:00:05,"Washington","Port Angeles","14"
2019-07-04 09:00:05,"Washington","Port Townsend","15"
2019-07-04 09:00:05,"Washington","Pullman","13"
2019-07-04 09:00:05,"Washington","Raymond","12"
2019-07-04 09:00:05,"Washington","Seattle-Bellevue-Kent Valley","31"
2019-07-04 09:00:05,"Washington","Shelton","19"
2019-07-04 09:00:05,"Washington","Spokane","33"
2019-07-04 09:00:05,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-04 09:00:05,"Washington","Sunnyside","37"
2019-07-04 09:00:05,"Washington","Tacoma-Puyallup","19"
2019-07-04 09:00:05,"Washington","Twisp","16"
2019-07-04 09:00:05,"Washington","Vancouver","15"
2019-07-04 09:00:05,"Washington","Walla Walla","14"
2019-07-04 09:00:05,"Washington","Wenatchee","25"
2019-07-04 09:00:05,"Washington","Winthrop","15"
2019-07-04 09:00:05,"Washington","Yacolt","12"
2019-07-04 09:00:05,"Washington","Yakima","18"
2019-07-04 10:00:05,"Washington","Aberdeen",""
2019-07-04 10:00:05,"Washington","Anacortes","23"
2019-07-04 10:00:05,"Washington","Bellingham","18"
2019-07-04 10:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","13"
2019-07-04 10:00:05,"Washington","Cascade foothills of King County","29"
2019-07-04 10:00:05,"Washington","Cascade foothills of east King-Pierce counties","18"
2019-07-04 10:00:05,"Washington","Cheeka Peak","20"
2019-07-04 10:00:05,"Washington","Chehalis","13"
2019-07-04 10:00:05,"Washington","Chelan","18"
2019-07-04 10:00:05,"Washington","Clarkston","41"
2019-07-04 10:00:05,"Washington","Colville","18"
2019-07-04 10:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-04 10:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","23"
2019-07-04 10:00:05,"Washington","Darrington","22"
2019-07-04 10:00:05,"Washington","Ellensburg","26"
2019-07-04 10:00:05,"Washington","Everett-Marysville-Lynnwood","0"
2019-07-04 10:00:05,"Washington","Inchelium",""
2019-07-04 10:00:05,"Washington","Kennewick","20"
2019-07-04 10:00:05,"Washington","Leavenworth","18"
2019-07-04 10:00:05,"Washington","Longview","10"
2019-07-04 10:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
2019-07-04 10:00:05,"Washington","Maple Falls","12"
2019-07-04 10:00:05,"Washington","Moses Lake","17"
2019-07-04 10:00:05,"Washington","Mount Vernon","5"
2019-07-04 10:00:05,"Washington","Mt. Rainier",""
2019-07-04 10:00:05,"Washington","Naches",""
2019-07-04 10:00:05,"Washington","Nespelem","13"
2019-07-04 10:00:05,"Washington","Oak Harbor","4"
2019-07-04 10:00:05,"Washington","Olympia-Lacey-Tumwater","13"
2019-07-04 10:00:05,"Washington","Omak","15"
2019-07-04 10:00:05,"Washington","Port Angeles","14"
2019-07-04 10:00:05,"Washington","Port Townsend","15"
2019-07-04 10:00:05,"Washington","Pullman","12"
2019-07-04 10:00:05,"Washington","Raymond","13"
2019-07-04 10:00:05,"Washington","Seattle-Bellevue-Kent Valley","28"
2019-07-04 10:00:05,"Washington","Shelton","21"
2019-07-04 10:00:05,"Washington","Spokane","29"
2019-07-04 10:00:05,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-04 10:00:05,"Washington","Sunnyside","40"
2019-07-04 10:00:05,"Washington","Tacoma-Puyallup","17"
2019-07-04 10:00:05,"Washington","Twisp","17"
2019-07-04 10:00:05,"Washington","Vancouver","15"
2019-07-04 10:00:05,"Washington","Walla Walla","13"
2019-07-04 10:00:05,"Washington","Wenatchee","27"
2019-07-04 10:00:05,"Washington","Winthrop","15"
2019-07-04 10:00:05,"Washington","Yacolt","12"
2019-07-04 10:00:05,"Washington","Yakima","21"
2019-07-04 11:00:05,"Washington","Aberdeen",""
2019-07-04 11:00:05,"Washington","Anacortes","22"
2019-07-04 11:00:05,"Washington","Bellingham","18"
2019-07-04 11:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","19"
2019-07-04 11:00:05,"Washington","Cascade foothills of King County","34"
2019-07-04 11:00:05,"Washington","Cascade foothills of east King-Pierce counties","19"
2019-07-04 11:00:05,"Washington","Cheeka Peak","20"
2019-07-04 11:00:05,"Washington","Chehalis","13"
2019-07-04 11:00:05,"Washington","Chelan","19"
2019-07-04 11:00:05,"Washington","Clarkston","40"
2019-07-04 11:00:05,"Washington","Colville","18"
2019-07-04 11:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-04 11:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","24"
2019-07-04 11:00:05,"Washington","Darrington","21"
2019-07-04 11:00:05,"Washington","Ellensburg","25"
2019-07-04 11:00:05,"Washington","Everett-Marysville-Lynnwood","6"
2019-07-04 11:00:05,"Washington","Inchelium",""
2019-07-04 11:00:05,"Washington","Kennewick","21"
2019-07-04 11:00:05,"Washington","Leavenworth","20"
2019-07-04 11:00:05,"Washington","Longview","11"
2019-07-04 11:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
2019-07-04 11:00:05,"Washington","Maple Falls","12"
2019-07-04 11:00:05,"Washington","Moses Lake","18"
2019-07-04 11:00:05,"Washington","Mount Vernon","6"
2019-07-04 11:00:05,"Washington","Mt. Rainier",""
2019-07-04 11:00:05,"Washington","Naches",""
2019-07-04 11:00:05,"Washington","Nespelem","13"
2019-07-04 11:00:05,"Washington","Oak Harbor","4"
2019-07-04 11:00:05,"Washington","Olympia-Lacey-Tumwater","13"
2019-07-04 11:00:05,"Washington","Omak","20"
2019-07-04 11:00:05,"Washington","Port Angeles","13"
2019-07-04 11:00:05,"Washington","Port Townsend","15"
2019-07-04 11:00:05,"Washington","Pullman","11"
2019-07-04 11:00:05,"Washington","Raymond","13"
2019-07-04 11:00:05,"Washington","Seattle-Bellevue-Kent Valley","26"
2019-07-04 11:00:05,"Washington","Shelton","21"
2019-07-04 11:00:05,"Washington","Spokane","28"
2019-07-04 11:00:05,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-04 11:00:05,"Washington","Sunnyside","43"
2019-07-04 11:00:05,"Washington","Tacoma-Puyallup","16"
2019-07-04 11:00:05,"Washington","Twisp","18"
2019-07-04 11:00:05,"Washington","Vancouver","16"
2019-07-04 11:00:05,"Washington","Walla Walla","13"
2019-07-04 11:00:05,"Washington","Wenatchee","28"
2019-07-04 11:00:05,"Washington","Winthrop","15"
2019-07-04 11:00:05,"Washington","Yacolt","12"
2019-07-04 11:00:05,"Washington","Yakima","29"
2019-07-04 12:00:06,"Washington","Aberdeen",""
2019-07-04 12:00:06,"Washington","Anacortes","22"
2019-07-04 12:00:06,"Washington","Bellingham","18"
2019-07-04 12:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","20"
2019-07-04 12:00:06,"Washington","Cascade foothills of King County","31"
2019-07-04 12:00:06,"Washington","Cascade foothills of east King-Pierce counties","19"
2019-07-04 12:00:06,"Washington","Cheeka Peak","20"
2019-07-04 12:00:06,"Washington","Chehalis","15"
2019-07-04 12:00:06,"Washington","Chelan","20"
2019-07-04 12:00:06,"Washington","Clarkston","35"
2019-07-04 12:00:06,"Washington","Colville","19"
2019-07-04 12:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-04 12:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","29"
2019-07-04 12:00:06,"Washington","Darrington","19"
2019-07-04 12:00:06,"Washington","Ellensburg","21"
2019-07-04 12:00:06,"Washington","Everett-Marysville-Lynnwood","5"
2019-07-04 12:00:06,"Washington","Inchelium",""
2019-07-04 12:00:06,"Washington","Kennewick","23"
2019-07-04 12:00:06,"Washington","Leavenworth","23"
2019-07-04 12:00:06,"Washington","Longview","11"
2019-07-04 12:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
2019-07-04 12:00:06,"Washington","Maple Falls","12"
2019-07-04 12:00:06,"Washington","Moses Lake","18"
2019-07-04 12:00:06,"Washington","Mount Vernon","8"
2019-07-04 12:00:06,"Washington","Mt. Rainier",""
2019-07-04 12:00:06,"Washington","Naches",""
2019-07-04 12:00:06,"Washington","Nespelem","16"
2019-07-04 12:00:06,"Washington","Oak Harbor","4"
2019-07-04 12:00:06,"Washington","Olympia-Lacey-Tumwater","14"
2019-07-04 12:00:06,"Washington","Omak","23"
2019-07-04 12:00:06,"Washington","Port Angeles","12"
2019-07-04 12:00:06,"Washington","Port Townsend","15"
2019-07-04 12:00:06,"Washington","Pullman","11"
2019-07-04 12:00:06,"Washington","Raymond","13"
2019-07-04 12:00:06,"Washington","Seattle-Bellevue-Kent Valley","25"
2019-07-04 12:00:06,"Washington","Shelton","22"
2019-07-04 12:00:06,"Washington","Spokane","30"
2019-07-04 12:00:06,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-04 12:00:06,"Washington","Sunnyside","48"
2019-07-04 12:00:06,"Washington","Tacoma-Puyallup","18"
2019-07-04 12:00:06,"Washington","Twisp","18"
2019-07-04 12:00:06,"Washington","Vancouver","19"
2019-07-04 12:00:06,"Washington","Walla Walla","14"
2019-07-04 12:00:06,"Washington","Wenatchee","30"
2019-07-04 12:00:06,"Washington","Winthrop","15"
2019-07-04 12:00:06,"Washington","Yacolt","13"
2019-07-04 12:00:06,"Washington","Yakima","29"
2019-07-04 13:00:05,"Washington","Aberdeen",""
2019-07-04 13:00:05,"Washington","Anacortes","22"
2019-07-04 13:00:05,"Washington","Bellingham","19"
2019-07-04 13:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","12"
2019-07-04 13:00:05,"Washington","Cascade foothills of King County","26"
2019-07-04 13:00:05,"Washington","Cascade foothills of east King-Pierce counties","21"
2019-07-04 13:00:05,"Washington","Cheeka Peak","19"
2019-07-04 13:00:05,"Washington","Chehalis","16"
2019-07-04 13:00:05,"Washington","Chelan","20"
2019-07-04 13:00:05,"Washington","Clarkston","29"
2019-07-04 13:00:05,"Washington","Colville","19"
2019-07-04 13:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-04 13:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","27"
2019-07-04 13:00:05,"Washington","Darrington","22"
2019-07-04 13:00:05,"Washington","Ellensburg","25"
2019-07-04 13:00:05,"Washington","Everett-Marysville-Lynnwood","3"
2019-07-04 13:00:05,"Washington","Inchelium",""
2019-07-04 13:00:05,"Washington","Kennewick","25"
2019-07-04 13:00:05,"Washington","Leavenworth","27"
2019-07-04 13:00:05,"Washington","Longview","12"
2019-07-04 13:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
2019-07-04 13:00:05,"Washington","Maple Falls","14"
2019-07-04 13:00:05,"Washington","Moses Lake","21"
2019-07-04 13:00:05,"Washington","Mount Vernon","11"
2019-07-04 13:00:05,"Washington","Mt. Rainier",""
2019-07-04 13:00:05,"Washington","Naches",""
2019-07-04 13:00:05,"Washington","Nespelem","16"
2019-07-04 13:00:05,"Washington","Oak Harbor","4"
2019-07-04 13:00:05,"Washington","Olympia-Lacey-Tumwater","15"
2019-07-04 13:00:05,"Washington","Omak","20"
2019-07-04 13:00:05,"Washington","Port Angeles","12"
2019-07-04 13:00:05,"Washington","Port Townsend","15"
2019-07-04 13:00:05,"Washington","Pullman","10"
2019-07-04 13:00:05,"Washington","Raymond","13"
2019-07-04 13:00:05,"Washington","Seattle-Bellevue-Kent Valley","25"
2019-07-04 13:00:05,"Washington","Shelton","22"
2019-07-04 13:00:05,"Washington","Spokane","33"
2019-07-04 13:00:05,"Washington","Spokane Tribe of Spokane Reservation","14"
2019-07-04 13:00:05,"Washington","Sunnyside","51"
2019-07-04 13:00:05,"Washington","Tacoma-Puyallup","20"
2019-07-04 13:00:05,"Washington","Twisp","18"
2019-07-04 13:00:05,"Washington","Vancouver","22"
2019-07-04 13:00:05,"Washington","Walla Walla","14"
2019-07-04 13:00:05,"Washington","Wenatchee","31"
2019-07-04 13:00:05,"Washington","Winthrop","15"
2019-07-04 13:00:05,"Washington","Yacolt","13"
2019-07-04 13:00:05,"Washington","Yakima","27"
2019-07-04 14:00:06,"Washington","Aberdeen",""
2019-07-04 14:00:06,"Washington","Anacortes","23"
2019-07-04 14:00:06,"Washington","Bellingham","20"
2019-07-04 14:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","6"
2019-07-04 14:00:06,"Washington","Cascade foothills of King County","22"
2019-07-04 14:00:06,"Washington","Cascade foothills of east King-Pierce counties","23"
2019-07-04 14:00:06,"Washington","Cheeka Peak","19"
2019-07-04 14:00:06,"Washington","Chehalis","17"
2019-07-04 14:00:06,"Washington","Chelan","21"
2019-07-04 14:00:06,"Washington","Clarkston","23"
2019-07-04 14:00:06,"Washington","Colville","19"
2019-07-04 14:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-04 14:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","22"
2019-07-04 14:00:06,"Washington","Darrington","17"
2019-07-04 14:00:06,"Washington","Ellensburg","23"
2019-07-04 14:00:06,"Washington","Everett-Marysville-Lynnwood","5"
2019-07-04 14:00:06,"Washington","Inchelium",""
2019-07-04 14:00:06,"Washington","Kennewick","28"
2019-07-04 14:00:06,"Washington","Leavenworth","31"
2019-07-04 14:00:06,"Washington","Longview","13"
2019-07-04 14:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
2019-07-04 14:00:06,"Washington","Maple Falls","14"
2019-07-04 14:00:06,"Washington","Moses Lake","23"
2019-07-04 14:00:06,"Washington","Mount Vernon","11"
2019-07-04 14:00:06,"Washington","Mt. Rainier",""
2019-07-04 14:00:06,"Washington","Naches",""
2019-07-04 14:00:06,"Washington","Nespelem","11"
2019-07-04 14:00:06,"Washington","Oak Harbor","5"
2019-07-04 14:00:06,"Washington","Olympia-Lacey-Tumwater","16"
2019-07-04 14:00:06,"Washington","Omak","16"
2019-07-04 14:00:06,"Washington","Port Angeles","12"
2019-07-04 14:00:06,"Washington","Port Townsend","15"
2019-07-04 14:00:06,"Washington","Pullman","10"
2019-07-04 14:00:06,"Washington","Raymond","12"
2019-07-04 14:00:06,"Washington","Seattle-Bellevue-Kent Valley","26"
2019-07-04 14:00:06,"Washington","Shelton","23"
2019-07-04 14:00:06,"Washington","Spokane","36"
2019-07-04 14:00:06,"Washington","Spokane Tribe of Spokane Reservation","14"
2019-07-04 14:00:06,"Washington","Sunnyside","52"
2019-07-04 14:00:06,"Washington","Tacoma-Puyallup","22"
2019-07-04 14:00:06,"Washington","Twisp",""
2019-07-04 14:00:06,"Washington","Vancouver","27"
2019-07-04 14:00:06,"Washington","Walla Walla","14"
2019-07-04 14:00:06,"Washington","Wenatchee","33"
2019-07-04 14:00:06,"Washington","Winthrop","15"
2019-07-04 14:00:06,"Washington","Yacolt","14"
2019-07-04 14:00:06,"Washington","Yakima","26"
2019-07-04 15:00:06,"Washington","Aberdeen",""
2019-07-04 15:00:06,"Washington","Anacortes","23"
2019-07-04 15:00:06,"Washington","Bellingham","22"
2019-07-04 15:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","13"
2019-07-04 15:00:06,"Washington","Cascade foothills of King County","20"
2019-07-04 15:00:06,"Washington","Cascade foothills of east King-Pierce counties","27"
2019-07-04 15:00:06,"Washington","Cheeka Peak","19"
2019-07-04 15:00:06,"Washington","Chehalis","17"
2019-07-04 15:00:06,"Washington","Chelan","21"
2019-07-04 15:00:06,"Washington","Clarkston","19"
2019-07-04 15:00:06,"Washington","Colville","19"
2019-07-04 15:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-04 15:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","20"
2019-07-04 15:00:06,"Washington","Darrington","10"
2019-07-04 15:00:06,"Washington","Ellensburg","20"
2019-07-04 15:00:06,"Washington","Everett-Marysville-Lynnwood","15"
2019-07-04 15:00:06,"Washington","Inchelium",""
2019-07-04 15:00:06,"Washington","Kennewick","31"
2019-07-04 15:00:06,"Washington","Leavenworth","31"
2019-07-04 15:00:06,"Washington","Longview","14"
2019-07-04 15:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
2019-07-04 15:00:06,"Washington","Maple Falls","14"
2019-07-04 15:00:06,"Washington","Moses Lake","24"
2019-07-04 15:00:06,"Washington","Mount Vernon","13"
2019-07-04 15:00:06,"Washington","Mt. Rainier",""
2019-07-04 15:00:06,"Washington","Naches",""
2019-07-04 15:00:06,"Washington","Nespelem","8"
2019-07-04 15:00:06,"Washington","Oak Harbor","5"
2019-07-04 15:00:06,"Washington","Olympia-Lacey-Tumwater","17"
2019-07-04 15:00:06,"Washington","Omak","10"
2019-07-04 15:00:06,"Washington","Port Angeles","12"
2019-07-04 15:00:06,"Washington","Port Townsend","15"
2019-07-04 15:00:06,"Washington","Pullman","10"
2019-07-04 15:00:06,"Washington","Raymond","11"
2019-07-04 15:00:06,"Washington","Seattle-Bellevue-Kent Valley","27"
2019-07-04 15:00:06,"Washington","Shelton","27"
2019-07-04 15:00:06,"Washington","Spokane","38"
2019-07-04 15:00:06,"Washington","Spokane Tribe of Spokane Reservation","13"
2019-07-04 15:00:06,"Washington","Sunnyside","49"
2019-07-04 15:00:06,"Washington","Tacoma-Puyallup","23"
2019-07-04 15:00:06,"Washington","Twisp",""
2019-07-04 15:00:06,"Washington","Vancouver","30"
2019-07-04 15:00:06,"Washington","Walla Walla","14"
2019-07-04 15:00:06,"Washington","Wenatchee","36"
2019-07-04 15:00:06,"Washington","Winthrop","15"
2019-07-04 15:00:06,"Washington","Yacolt","15"
2019-07-04 15:00:06,"Washington","Yakima","23"
2019-07-04 16:00:06,"Washington","Aberdeen",""
2019-07-04 16:00:06,"Washington","Anacortes","24"
2019-07-04 16:00:06,"Washington","Bellingham","25"
2019-07-04 16:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","15"
2019-07-04 16:00:06,"Washington","Cascade foothills of King County","19"
2019-07-04 16:00:06,"Washington","Cascade foothills of east King-Pierce counties","29"
2019-07-04 16:00:06,"Washington","Cheeka Peak","19"
2019-07-04 16:00:06,"Washington","Chehalis","18"
2019-07-04 16:00:06,"Washington","Chelan","22"
2019-07-04 16:00:06,"Washington","Clarkston","17"
2019-07-04 16:00:06,"Washington","Colville","18"
2019-07-04 16:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-04 16:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","26"
2019-07-04 16:00:06,"Washington","Darrington","11"
2019-07-04 16:00:06,"Washington","Ellensburg","20"
2019-07-04 16:00:06,"Washington","Everett-Marysville-Lynnwood","20"
2019-07-04 16:00:06,"Washington","Inchelium",""
2019-07-04 16:00:06,"Washington","Kennewick","33"
2019-07-04 16:00:06,"Washington","Leavenworth","37"
2019-07-04 16:00:06,"Washington","Longview","15"
2019-07-04 16:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","8"
